year,country,continent,income_level,inflow,outflow,net_flow
2021,Iraq,Asia,Upper middle income,2487498700.884895,-3788126087.9485254,-1300627387.0636306
2021,Jamaica,America,Upper middle income,491031027.6562082,-1148226643.726932,-657195616.0707238
2021,Jordan,Asia,Upper middle income,6038757950.447276,-2694341085.0088305,3344416865.4384456
2021,Kazakhstan,Asia,Upper middle income,2719037583.6663256,-1529546963.3054929,1189490620.3608327
2021,Lebanon,Asia,Lower middle income,1585718576.2243545,-265345870.35614336,1320372705.8682113
2021,Lesotho,Africa,Lower middle income,257439802.23606384,-281365164.78058255,-23925362.54451871
2021,Liberia,Africa,Low income,592193168.9708066,-21450220.361779906,570742948.6090267
2021,Maldives,Asia,Upper middle income,1037780382.5345637,-752861951.380323,284918431.1542406
2021,Mauritius,Africa,Upper middle income,1256152285.7573564,-189316190.74980807,1066836095.0075483
2021,Mexico,America,Upper middle income,29833926813.603024,-55913629582.82678,-26079702769.22376
2021,Moldova,Europe,Upper middle income,741776032.2385786,-179676076.73385984,562099955.5047188
2021,Mongolia,Asia,Lower middle income,1900876266.9400377,-1376248979.7232141,524627287.2168236
2021,Montenegro,Europe,Upper middle income,307253542.27881926,-681794442.246373,-374540899.9675538
2021,Morocco,Africa,Lower middle income,4590429529.35153,-4117650994.0721474,472778535.2793827
2021,Nigeria,Africa,Lower middle income,8757049830.903858,-2771059810.1778116,5985990020.726047
2021,North Macedonia,Europe,Upper middle income,1343353773.5999355,-922047031.1087548,421306742.4911808
2021,Pakistan,Asia,Lower middle income,18968943885.944584,-9859363553.036907,9109580332.907677
2021,Paraguay,America,Upper middle income,1857691975.5665603,-957595178.6556758,900096796.9108845
2021,Peru,America,Upper middle income,13728795411.983269,-1587030711.8209777,12141764700.16229
2021,Philippines,Asia,Lower middle income,12015292200.707188,-7396704931.436259,4618587269.270928
2021,Serbia,Europe,Upper middle income,5523627636.027651,-2095013139.010486,3428614497.017165
2021,South Africa,Africa,Upper middle income,4287835001.347427,-10724941942.051422,-6437106940.703995
2021,Sri Lanka,Asia,Lower middle income,4184675237.8792973,-3800774958.2588253,383900279.62047195
2021,St. Lucia,America,Upper middle income,211436087.70416293,-46849448.27487967,164586639.42928326
2021,St. Vincent and the Grenadines,America,Upper middle income,135689390.8399196,-30675903.227247637,105013487.61267196
2021,Suriname,America,Upper middle income,79941607.82526733,-96322606.6568242,-16380998.831556872
2021,Thailand,Asia,Upper middle income,2536951673.854268,-1474174215.4292414,1062777458.4250267
2021,Tunisia,Africa,Lower middle income,2369229506.9084344,-3356007593.3379188,-986778086.4294844
2021,Turkmenistan,Asia,Upper middle income,668052890.2569373,-1921750738.410312,-1253697848.1533747
2021,Türkiye,Asia,Upper middle income,24080782135.372654,-23128336803.865604,952445331.5070496
2021,Uzbekistan,Asia,Lower middle income,4951206928.398452,-1191893605.037048,3759313323.3614035
2021,Vietnam,Asia,Lower middle income,2560346789.0574303,-4583962916.483486,-2023616127.426056
2022,Algeria,Africa,Lower middle income,237560000.0,-125293915.39999999,112266084.60000001
2022,Angola,Africa,Lower middle income,7803984832.4,-8690402678.1,-886417845.7000008
2022,Argentina,America,Upper middle income,7226792300.3,-7998025601.2,-771233300.8999996
2022,Armenia,Asia,Upper middle income,620602792.1,-418009843.9,202592948.20000005
2022,Azerbaijan,Asia,Upper middle income,627686214.3,-1416854940.7,-789168726.4000001
2022,Belarus,Europe,Upper middle income,2073738360.4,-3398910517.4,-1325172157.0
2022,Belize,America,Upper middle income,87169183.0,-71635536.4,15533646.599999994
2022,Botswana,Africa,Upper middle income,281642586.6,-159079363.89999998,122563222.70000005
2022,Brazil,America,Upper middle income,22954426941.4,-30966148419.999996,-8011721478.599995
2022,Bulgaria,Europe,Upper middle income,2870463123.6,-1936820543.7,933642579.8999999
2022,Colombia,America,Upper middle income,10914850196.3,-8798353787.8,2116496408.5
2022,Congo Republic,Africa,Lower middle income,462903159.5,-826247212.8,-363344053.29999995
2022,Costa Rica,America,Upper middle income,2000782815.0,-1157722015.2,843060799.8
2022,Cote d'Ivoire,Africa,Lower middle income,6108180126.5,-1645188992.2,4462991134.3
2022,Dominica,America,Upper middle income,73167000.0,-27466722.7,45700277.3
2022,Dominican Republic,America,Upper middle income,4492717616.8,-3161034633.0,1331682983.8000002
2022,Ecuador,America,Upper middle income,2909521072.5,-3135826260.7,-226305188.1999998
2022,Egypt,Africa,Lower middle income,15139318607.9,-14657588033.3,481730574.6000004
2022,El Salvador,America,Lower middle income,938436066.9,-1818643453.7,-880207386.8000001
2022,Fiji,Oceania,Upper middle income,607843362.2,-103513297.4,504330064.8000001
2022,Gabon,Africa,Upper middle income,314707783.0,-491539725.8,-176831942.8
2022,Grenada,America,Upper middle income,50037780.8,-46256528.2,3781252.599999994
2022,Guatemala,America,Upper middle income,1539311349.1,-1595396192.4,-56084843.30000019
2022,India,Asia,Lower middle income,20536719474.1,-17592761992.0,2943957482.0999985
2022,Indonesia,Asia,Lower middle income,19653029030.7,-35616388122.1,-15963359091.399998
2022,Iran,Asia,Lower middle income,435355914.6,-59115039.5,376240875.1
2022,Iraq,Asia,Upper middle income,2582716330.3,-4352541795.2,-1769825464.8999996
2022,Jamaica,America,Upper middle income,350423000.0,-1084233179.5,-733810179.5
2022,Jordan,Asia,Upper middle income,4154601496.9,-3612955977.0,541645519.9000001
2022,Kazakhstan,Asia,Upper middle income,729865539.7,-2954329267.2000003,-2224463727.5
2022,Lebanon,Asia,Lower middle income,1698298479.3,-143306905.2,1554991574.1
2022,Lesotho,Africa,Lower middle income,226851227.3,-282519791.4,-55668564.099999964
2022,Liberia,Africa,Low income,534444320.6,-31129523.8,503314796.8
2022,Maldives,Asia,Upper middle income,554304733.1,-604047411.4,-49742678.29999995
2022,Mauritius,Africa,Upper middle income,566702199.9,-185071923.10000002,381630276.79999995
2022,Mexico,America,Upper middle income,24680367788.0,-24523329302.4,157038485.59999847
2022,Moldova,Europe,Upper middle income,1254208174.2,-135621586.7,1118586587.5
2022,Mongolia,Asia,Lower middle income,680212639.4,-1395012096.7,-714799457.3000001
2022,Montenegro,Europe,Upper middle income,222304533.1,-401963791.3,-179659258.20000002
2022,Morocco,Africa,Lower middle income,4878305875.5,-4662564942.7,215740932.8000002
2022,Nigeria,Africa,Lower middle income,8111534532.3,-2916454252.0,5195080280.3
2022,North Macedonia,Europe,Upper middle income,655379523.6,-344514876.7,310864646.90000004
2022,Pakistan,Asia,Lower middle income,11397923409.2,-13765252553.2,-2367329144.0
2022,Paraguay,America,Upper middle income,2083264293.8,-1003237014.7,1080027279.1
2022,Peru,America,Upper middle income,2478045456.3,-2264923920.0,213121536.3000002
2022,Philippines,Asia,Lower middle income,10182382615.5,-5507618961.5,4674763654.0
2022,Serbia,Europe,Upper middle income,2685363768.4,-1514682872.4,1170680896.0
2022,South Africa,Africa,Upper middle income,6996484894.599999,-13296635748.0,-6300150853.400001
2022,Sri Lanka,Asia,Lower middle income,2795785744.0,-2015044734.6999998,780741009.3000002
2022,St. Lucia,America,Upper middle income,45206000.0,-48742894.1,-3536894.1000000015
2022,St. Vincent and the Grenadines,America,Upper middle income,94653194.5,-35248101.8,59405092.7
2022,Suriname,America,Upper middle income,315735817.4,-80302899.10000001,235432918.29999995
2022,Thailand,Asia,Upper middle income,1115055512.2,-1605226158.1,-490170645.89999986
2022,Tunisia,Africa,Lower middle income,2742598667.1,-2821821782.2,-79223115.0999999
2022,Turkmenistan,Asia,Upper middle income,629022641.7,-1103740912.8,-474718271.0999999
2022,Türkiye,Asia,Upper middle income,20511157414.2,-21395566605.3,-884409191.0999985
2022,Uzbekistan,Asia,Lower middle income,4486231449.6,-1254234620.7,3231996828.9000006
2022,Vietnam,Asia,Lower middle income,2478742844.6000004,-4397138519.0,-1918395674.3999996
